Location,Price,Rooms,Bathrooms,Car Parks,Property Type,Furnishing,SizeType,SizeValue
20,5.15,3,6,6,45,1,1,7000
20,7.49,2.5,3,11,45,2,1,12500
51,4.6,3,7,8,45,2,1,8500
32,5.4,3,7,7,45,1,1,10000
20,6,3,5,6,45,1,1,12800
51,3.69,3,7,0,45,1,1,4900
40,2.58,2,3,2,83,0,0,2368
50,2.85,3.5,6,3,56,1,0,4550
40,2.2,1,2,1,83,0,0,1087
40,2,1.5,2,2,56,0,0,915
34,0.495,1,1,0,79,2,0,589
40,5.5,2.5,5,2,57,1,0,4400
67,0.4,3,2,1,83,1,1,900
14,0.53,3,3,2,59,2,0,1003
32,0.85,2,3,2,59,1,0,1406
86,0.63,3,2,0,83,1,0,1100
64,0.38,3,2,0,36,1,0,1016
8,3.5,3.5,6,5,9,1,1,4693
19,0.56,3,2,2,3,1,1,1600
37,0.495,3,2,1,55,0,0,860
37,0.53,3,2,1,55,0,0,860
64,1.05,3,2,0,56,0,1,2206
67,0.425,3,2,0,79,1,1,1099
33,1.2,3,3,0,55,2,0,1760
63,0.205,3,2,0,64,2,0,935
63,0.59,3,2,2,55,2,0,1019
14,0.629,3,2,2,79,1,0,791
64,1.1,2,3,3,56,0,0,1535
19,0.33,3,2,1,59,2,0,850
42,0.55,3,2,0,2,1,0,1430
42,0.52,3,2,0,0,1,0,1430
71,0.7,2,4,1,55,0,0,1141
50,1.65,2.5,5,2,57,1,1,2552
63,0.68,3,3,1,83,1,0,1126
40,0.98,2,3,2,79,2,0,1313
23,6.85,3,5,0,44,0,1,10635
27,3.15,3,6,0,73,0,0,4600
12,1.3,3,2,0,79,1,0,1200
8,1.25,3,2,0,3,2,1,1870
20,0.58,3,2,1,56,2,1,1196
11,0.75,2.5,3,1,40,0,0,1600
72,0.54,1.5,2,1,55,1,0,1042
23,1.25,3,3,3,56,0,0,1991
11,0.65,2.5,3,1,40,1,0,1567
34,1.5,3,4,1,83,0,0,1870
17,2.85,2.5,5,3,56,1,0,2996
32,0.348,3,2,1,79,1,0,950
25,0.85,1,1,0,59,0,0,915
64,0.0029,3,3,0,55,0,0,1200
50,2.65,2.5,6,3,56,1,0,3317
50,0.85,3,2,1,55,0,0,1209
50,0.011,2.5,6,3,55,0,0,3541
14,0.685,3,2,3,58,0,0,1212
2,0.49,3,2,1,79,2,0,601
19,0.29,3,2,0,55,2,0,755
50,2.1,2,5,3,55,1,0,2411
79,0.47,3,2,1,83,2,0,901
40,0.57,3,1,0,79,0,0,493
40,0.97665,3,2,0,79,0,0,1149
51,0.85,3,3,0,8,2,0,1600
3,1.45,2,4,1,55,2,0,2724
40,1.145,1.5,2,1,79,0,0,818
67,1.2,3,3,2,79,2,0,2452
20,2.35,3,2,2,79,0,0,1442
8,1.65,3,2,1,79,2,0,1098
3,1.65,2,4,1,55,2,0,2724
3,0.95,3,2,1,79,0,0,988
40,1.7,3,2,1,79,2,0,1227
40,0.98,3,2,0,79,0,0,866
20,3.632,3,4,0,79,1,0,2270
20,2.35,3,2,0,79,0,0,1560
40,1.15,3,2,0,79,0,0,1149
27,0.95,3,3,4,60,1,0,1890
76,0.68,3,2,2,56,0,0,1110
64,0.4146,3,2,1,83,2,0,850
12,1.18,3,2,2,83,0,0,947
37,0.82,3,1,1,83,1,0,657
88,0.5,3,2,2,37,1,0,1899
88,0.975,2,2,2,55,1,0,1909
50,2.95,2.5,5,2,56,1,0,3668
50,5.8,3,6,2,44,1,0,3477
23,7.7,3.5,8,7,44,1,1,9148
23,8.3,4,9,2,44,1,1,6103
32,0.66,3,2,0,55,2,0,1164
19,0.578,3,2,0,55,1,0,996
72,0.62,1.5,2,2,83,1,0,1025
72,0.85,3,2,2,80,1,0,1430
72,0.65,1.5,2,2,83,1,0,1025
72,0.47,3,1,1,83,1,0,750
72,0.818,3,3,2,79,1,0,1409
72,0.85,3,3,4,80,1,0,1354
72,0.7,3,2,2,80,1,0,1130
72,0.75,3,2,0,83,1,0,1317
65,0.79,3,2,2,56,0,0,1300
76,0.6238,3,2,1,79,2,0,935
76,0.653,3,2,1,79,2,0,945
76,0.523,3,2,1,79,2,0,715
14,0.54,3,2,2,55,2,0,1072
40,2.95,3,5,3,80,1,0,3304
2,0.67,3,2,1,83,1,0,856
14,0.838,2,3,2,55,1,0,1335
40,2.85,3,4,0,79,0,0,3383
50,1.2,3,2,2,56,1,0,1200
40,1.13,3,2,2,80,0,0,635
37,1.05,1,1,1,79,1,0,625
62,0.6,3,2,2,83,1,0,1123
19,0.32,3,2,0,40,1,0,817
14,0.49,1,1,0,79,2,0,667
25,1.25,1.5,3,0,59,0,0,1507
14,0.675,1,1,1,83,0,0,721
54,0.6,3,2,0,44,2,1,3560
27,0.89667,3,3,0,55,2,1,1151
27,0.62,3,2,2,59,1,0,1500
9,0.55,3,2,1,56,2,0,900
79,0.498,3,2,1,83,0,0,1007
67,0.52,3,2,1,59,1,0,1378
67,0.59,2,2,2,56,0,0,1473
67,0.45,3,2,1,55,0,0,1207
67,0.49,2.5,2,2,56,1,0,1297
79,1.75,2.5,3,0,77,1,1,3300
68,0.57,3,2,1,55,0,0,1200
68,1.799,3,4,0,9,1,1,2900
67,0.4,3,2,1,55,1,0,1231
42,0.43,3,2,1,36,1,0,1150
14,0.63,3,2,2,55,2,0,1100
32,0.499,3,3,2,55,2,0,1250
67,0.245,3,2,1,56,1,0,803
88,1,2.5,3,2,55,0,0,1828
67,0.439,2,2,1,55,1,0,1207
67,0.68,2.5,3,3,55,0,0,1588
67,0.6,3,2,2,79,1,0,1270
67,0.69,3,2,2,80,0,0,1273
67,0.59,3,2,2,79,1,0,1900
88,0.85,2,3,2,55,0,0,1647
68,0.54,3,2,1,55,1,0,1163
67,0.46,3,2,0,79,2,0,1018
67,0.35,3,1,1,79,2,0,657
79,2.1,3,6,0,76,0,1,3810
27,0.99,3,2,2,56,0,0,1234
32,0.65,3,2,2,80,0,0,814
14,0.65,3,2,1,55,2,0,1234
58,1.38,3,3,0,8,1,1,4801
67,0.575,2,2,3,59,1,0,1600
50,1.35,2,3,2,55,2,0,1668
82,0.78,3,2,1,59,1,1,1323
50,1.82988,2,5,2,57,2,0,2691
19,0.16,3,1,0,64,2,0,560
19,0.525,3,2,0,55,1,0,1082
19,0.53,3,2,0,55,1,0,1050
19,0.42,3,2,0,55,1,0,825
19,0.35,3,1,0,55,1,0,619
72,0.99,3,4,3,20,0,0,2600
32,0.398,3,2,1,85,0,0,750
8,2.3,3,5,0,8,1,0,3000
88,0.41,3,2,1,17,1,0,700
9,0.7,3,2,1,79,2,0,823
2,1.2,2,3,2,82,2,0,1570
2,1.08,3,3,2,79,2,0,1570
32,0.65,3,2,1,59,0,0,704
32,0.365,3,2,1,40,1,0,1080
8,1.3,3,2,1,79,0,0,980
17,3.1,2,4,3,55,0,0,2940
32,0.5,3,3,2,56,2,0,1250
32,0.5,3,3,2,59,2,0,1250
32,0.5,3,3,2,59,2,0,1250
64,0.68,3,2,1,59,0,0,1087
67,0.44,3,2,2,59,1,0,1272
67,0.46,3,2,2,55,1,0,1313
82,1.726707,2.5,5,0,80,1,0,2131
23,6.5,6,9,0,44,1,1,8600
19,0.558,3,2,2,56,2,0,990
19,0.618,3,3,2,56,2,0,1227
19,0.618,3,3,2,56,2,0,1227
19,0.558,3,2,2,56,2,0,990
24,1.15,3,2,2,83,0,1,1410
24,1.3,3,2,2,83,1,1,1410
24,1.3,3,2,2,83,0,1,1743
24,1.25,2,2,2,80,1,1,1539
19,0.8,3,3,3,8,2,1,2800
19,0.45,3,2,1,88,1,0,1126
19,1.4,3,3,3,8,1,1,2960
19,0.0035,3,4,0,9,1,1,4000
50,0.85,3,1,1,86,0,0,673
2,2.9,3.5,8,0,73,1,1,4600
40,5.5,2.5,4,2,55,0,0,3756
3,2.85,3.5,8,0,73,1,1,3600
37,0.53,1.5,2,1,59,0,0,1105
23,5,3,7,6,48,2,1,3822
14,1.12,2.5,3,3,56,1,0,1772
50,2.5,2.5,4,3,55,1,0,2973
47,0.3,3,2,1,83,2,0,820
79,0.469,3,1,1,83,1,0,548
65,0.79,3,2,1,55,2,0,1200
67,0.353,3,1,0,55,1,0,660
18,0.42,3,2,1,79,2,0,695
72,0.42,3,2,1,79,2,0,695
19,0.39,3,1,0,55,1,0,526
32,0.88,3,3,2,55,0,0,1392
71,0.68,3,2,1,83,0,0,1279
9,0.538,1,1,1,79,2,0,648
71,0.68,3,2,1,83,0,0,1279
63,0.53,3,2,1,79,1,0,713
63,0.55,3,2,1,80,2,0,720
3,2.4,3,6,6,55,1,0,6081
64,0.3741,3,2,0,55,1,0,1066
3,2.48,2.5,4,3,55,2,0,2400
19,0.32,3,2,0,88,2,1,1000
27,1.05,2.5,4,3,55,1,0,1650
33,1.05,3,4,2,55,2,0,2190
31,0.51,3,2,2,59,1,0,1011
27,1.35,2,4,2,55,0,0,1876
27,1.32,2,4,2,55,0,0,2656
27,1.35,3,4,3,57,0,0,2353
31,0.53,3,2,1,59,0,0,1011
27,1.155,2,4,2,55,1,0,1973
33,0.265,3,2,0,56,2,0,850
33,0.3,3,2,0,56,2,0,1024
67,1.376,3,5,3,55,2,0,2685
67,0.85,2,3,2,55,2,0,1368
33,0.95,3,3,2,55,2,0,1800
27,1.04,2,5,2,55,1,0,1876
31,0.83,3,2,2,55,0,0,1420
31,0.54,3,2,1,59,2,0,1037
33,0.72,3,2,1,56,0,0,1015
31,0.58,3,2,2,56,1,0,1113
63,0.76,2,3,2,59,1,0,1893
33,0.67,3,2,1,55,0,0,1200
67,0.83,3,3,2,55,1,0,1440
31,0.606,3,2,2,55,2,0,911
31,0.7,3,2,1,55,2,0,1010
31,0.46,3,1,1,55,0,0,698
31,0.58,3,2,2,59,1,0,911
67,0.93,3,3,2,55,2,0,1520
67,1.361,2.5,5,0,55,2,0,2501
63,0.649,2,3,2,59,0,0,1577
63,0.8,2,3,2,59,0,0,1893
31,0.6,3,2,2,59,1,0,1113
14,0.385,3,2,0,59,1,0,1200
50,1,3,2,2,79,2,0,926
50,1.05,3,2,0,56,1,0,1389
14,0.7,3,2,2,80,2,0,971
11,0.505,1.5,2,1,59,0,1,1050
65,0.765,1.5,2,1,60,1,1,915
70,0.7,3,2,1,59,0,0,1246
32,0.745,2,3,2,59,2,0,1392
8,0.702,3,2,0,55,1,0,1066
8,0.702,3,2,0,55,1,0,1066
40,1.05,3,2,1,55,0,0,1047
19,0.351,3,1,0,61,1,0,526
50,1.45,2,5,2,57,1,1,3200
40,2.4,3,2,1,79,0,0,1006
40,1.16,1,1,1,83,0,0,900
40,1.45,1,1,1,83,0,0,1050
5,0.638,3,2,0,8,2,1,882
14,0.67,3,2,2,59,1,0,1325
50,3.6,3,6,4,44,1,1,2000
42,0.599,3,2,1,3,1,1,1302
8,0.0018,3,1,1,59,0,0,860
64,0.0015,2,2,2,80,1,0,1000
76,0.69,2,3,2,56,1,0,1118
40,1.36,3,2,2,55,1,0,871
9,0.525,3,1,1,79,2,0,515
77,2.8,3,6,0,44,2,1,11000
14,1.63,3,4,1,17,1,0,3350
26,0.349,3,2,2,36,2,0,846
5,0.6719,3,2,2,83,2,0,1102
47,0.593,3,2,2,79,1,0,864
64,0.36,3,2,1,59,1,0,877
72,0.55,3,2,2,59,2,0,1180
56,0.57,3,2,0,55,2,0,1039
40,1.1,3,2,0,79,2,0,811
17,1.6,2,2,0,55,0,0,2000
19,0.75,3,3,0,88,2,1,1400
14,1.36,3,6,2,22,1,1,1650
3,1,3,2,2,83,0,0,1120
32,0.56,2,4,2,59,2,0,1328
14,0.51,3,3,2,59,2,0,1003
19,0.688,3,2,1,83,1,0,800
19,1,3,2,2,83,1,0,1125
19,0.56,2,3,1,59,1,0,1280
72,0.465,3,2,2,55,2,0,1074
14,1,2.5,4,3,55,1,0,1772
64,0.87,3,3,1,59,2,0,1186
64,0.87,3,3,1,59,2,0,1186
12,0.98,3,1,1,59,0,0,624
56,0.498,3,2,1,59,0,0,1100
82,5.9,3.5,7,0,48,2,1,8000
27,0.8,3,1,0,83,0,0,672
88,0.465,3,2,3,59,2,0,1150
24,0.39,3,2,1,36,2,0,950
50,2.66,2.5,6,3,55,0,0,3409
27,0.9,3,2,1,79,0,0,997
27,1,3,2,1,79,0,0,1145
50,0.85,3,2,1,79,0,0,1250
33,0.62,3,3,0,92,1,0,1728
32,0.42,3,2,1,56,0,0,980
19,2.3,3,5,3,73,1,1,3500
19,0.390888,3,2,1,36,2,0,819
63,0.72,1.5,2,2,59,1,0,1021
62,0.609,3,2,2,79,1,0,1089
31,0.6926,3,3,0,59,2,0,1879
42,0.748,3,2,2,3,1,1,14300
50,0.58,3,1,1,79,0,0,462
82,2.5,3,3,0,1,1,1,5985
50,0.89,3,2,1,83,0,0,861
2,0.78,3,2,1,79,0,0,1066
50,0.83,3,2,1,56,0,0,1228
40,2.78,2,4,2,79,0,0,3283
19,0.3285,1.5,2,0,55,2,1,950
58,1.13,3,4,3,22,1,1,2025
67,0.745515,2.5,5,0,55,2,1,2949
19,1.1,3,5,0,15,2,1,4036
32,0.628,3,2,1,59,1,0,764
14,0.95,3,4,0,19,2,1,1722
14,0.3,3,2,1,40,0,0,732
65,2.2,2.5,4,2,60,0,0,2900
40,1.638,3,2,0,55,1,0,1515
23,5.4,2.5,4,0,48,1,1,9200
2,0.62,3,1,1,79,1,0,853
40,2.11,1,2,1,80,0,0,1087
50,0.98,3,3,0,79,1,0,1583
50,1.18,3,3,2,79,1,0,1658
55,0.75,3,2,0,1,1,1,2700
42,0.51,3,2,1,59,0,1,930
32,0.605,3,3,2,55,1,0,1300
40,2.3,3,2,1,80,0,0,1184
40,2.33025,3,2,1,80,0,0,1195
37,0.25,3,1,1,40,1,0,800
40,3.25,3,3,1,80,0,0,1668
25,5.6,6,6,0,44,2,0,7200
40,3.48,3,3,1,80,0,0,1786
40,4.28025,2,4,2,80,0,0,2195
67,0.428,3,2,2,83,1,0,842
27,1.056,3,4,0,55,1,0,1451
50,1.75,2,4,0,55,0,0,2025
23,1.1,3,2,1,55,1,0,1446
50,1.68,2,4,2,55,1,0,1878
50,1.72,2,4,2,55,1,0,2025
3,2.55,2,3,2,55,1,0,2174
25,1.699,2,2,2,56,1,0,1303
62,0.42,3,2,2,83,0,0,731
37,0.18,3,1,1,64,2,0,600
67,0.52,3,2,2,79,2,0,1040
32,0.438,3,2,1,79,1,0,722
14,0.57,3,2,2,59,0,0,1032
14,0.59,3,2,2,59,0,0,1234
17,0.828,3,2,0,59,1,0,893
14,0.68,2,2,2,55,0,0,1254
14,0.565,2,2,2,55,0,0,1070
51,3.78,3.5,5,0,44,1,1,4900
32,0.9,1.5,3,2,55,1,0,1523
47,1.03445,2.5,4,2,55,1,0,1571
47,0.9375,2.5,3,2,55,1,0,1370
47,1.2316,2.5,3,3,55,1,0,1895
64,0.635,3,2,0,55,1,0,1089
86,2.8,3,5,0,45,1,1,6000
47,0.79,3,2,2,55,1,0,1150
40,1.295,3,2,0,55,1,0,1410
8,0.702,3,2,0,55,1,0,1066
79,0.78732,3,3,0,73,1,1,4026
27,0.837,3,3,0,55,1,0,1830
27,0.837,3,3,0,55,1,0,1830
40,0.9,3,2,0,55,1,0,1033
43,0.855,3,3,0,55,1,0,1690
76,0.45,3,2,0,55,1,0,1249
58,0.4446,3,3,0,8,1,1,1496
14,0.3825,3,2,0,55,1,0,1098
42,0.64,3,3,0,8,1,1,1044
88,0.54,3,2,0,55,1,0,1270
88,0.5427,3,3,0,55,1,0,1679
40,1.5,3,3,0,55,1,0,1668
40,1.2,3,2,0,55,1,0,1281
79,1.47623,3,4,0,19,1,1,4681
31,0.72,3,3,0,8,1,1,3595
36,2.4,3,3,0,8,1,1,3477
31,2.511,3,5,0,73,1,1,5856
2,0.74881,3,3,0,79,1,0,1573
23,4.98,3,7,2,77,1,1,3300
25,1.8,2,4,2,55,0,0,2111
82,1.45,2,3,2,59,0,0,1826
2,1.2,2.5,4,1,56,1,1,2500
5,0.37,3,2,1,59,1,0,903
31,0.52,3,2,0,55,1,0,1272
10,0.74,3,2,1,79,1,0,1109
10,0.625,3,2,1,79,1,0,936
10,0.75,3,2,1,79,1,0,1227
32,0.722,3,2,2,59,1,0,948
64,0.92,2,3,2,55,1,0,1488
19,0.328,3,2,1,40,1,1,730
19,0.418,3,2,3,59,1,1,850
42,0.48,3,2,1,55,1,0,1290
37,0.45,3,1,0,79,0,0,493
64,1.8,3.5,6,0,48,2,0,6943
27,0.639,3,2,2,79,1,0,1033
40,0.9,3,1,0,79,0,0,850
8,4.8,3,6,0,73,2,1,5243
32,0.83,2,3,2,55,1,0,1488
9,0.51,3,2,1,55,1,0,900
42,0.98,3,2,0,1,1,1,3413
42,0.75,3,2,0,1,1,1,2625
11,0.6,3,1,0,83,0,0,556
27,0.46,3,2,2,79,1,0,646
42,1.3,3,3,0,8,1,1,2960
50,1.45,2,4,0,55,1,0,1496
64,1.2,2,4,2,55,1,0,1757
40,4.39,2,5,2,80,0,0,2195
19,0.465,3,2,1,55,2,0,885
19,0.515,3,2,2,56,2,0,1050
42,0.608,2,2,2,83,2,0,1292
42,0.295,3,2,1,36,2,0,818
42,0.462,3,2,1,39,0,0,1001
19,0.33,3,2,1,55,1,0,987
19,0.74,2,3,2,56,1,0,1700
50,2.76,2.5,6,3,55,2,0,3169
50,2.975,2.5,6,3,55,0,0,3477
50,1.2,2.5,4,2,55,0,0,1973
67,0.63,3,2,2,79,1,0,1900
67,0.78,3,3,2,55,1,0,1447
37,1.5,3,2,2,80,0,0,1528
32,0.579888,3,2,1,79,1,0,852
12,0.78,3,2,1,56,0,0,1370
39,6.36,3,5,3,80,1,0,4058
39,4.5,2.5,6,4,84,1,0,2949
40,2.6,1.5,2,0,79,1,0,1463
39,4.718,2.5,6,4,84,1,0,3143
39,5.7,2.5,6,4,84,1,0,4058
8,6,3,5,6,48,1,1,9860
32,0.68,2,2,2,79,1,0,1094
9,1.2,3,4,0,79,2,0,1419
50,3.6,3,6,0,29,0,0,6600
37,0.8,3,3,2,56,1,0,1403
42,0.335,3,2,1,37,1,0,1010
27,1.2,3,2,1,79,0,0,1145
23,4.5,3,7,7,44,2,1,5326
47,0.317,3,2,1,59,1,1,969
19,1.68,3.5,5,0,44,1,1,4700
50,4.5,3,5,0,77,1,1,4037
7,0.69,3,3,2,8,1,1,1400
14,0.93,2.5,3,2,55,1,0,1513
27,0.95,3,4,3,55,1,0,1450
64,0.5,3,2,1,79,2,0,948
5,1.54528,2,4,3,55,2,0,2809
10,0.43,3,2,2,56,1,0,1100
27,1.105,2,4,2,55,1,0,1876
67,0.78,3,3,2,55,2,0,1368
42,0.418,3,2,1,37,3,0,1121
33,1.1,2,3,2,55,1,0,1800
33,1.05,3,4,2,55,0,0,2190
20,0.58,3,1,1,79,0,0,569
10,0.4,3,2,0,59,2,0,1091
63,2.65,3,5,3,77,1,1,3600
8,1.65,3,3,0,12,2,1,1920
50,2.31198,3,6,4,55,1,0,3729
14,0.93,2.5,3,2,55,1,0,1513
50,2.5,2.5,5,3,55,2,0,3541
50,1.88,2,5,3,59,1,0,2347
5,0.92,2.5,3,2,59,0,0,1635
32,1.05,3,2,0,59,0,0,1392
8,0.75,3,1,0,79,2,0,784
2,0.69,3,2,1,89,1,1,906
2,3.2,3,6,0,45,2,1,4785
50,1.9,2,5,3,59,2,1,2535
2,3.8,3.5,8,0,44,1,1,10000
8,2.2,3,5,0,8,2,1,2250
8,3.15,3,6,0,48,2,0,3800
51,1.8,3,4,0,9,1,1,4344
2,1.5,2,3,2,92,1,0,2100
2,0.859,3,1,0,85,1,0,910
50,0.825,3,2,2,79,2,0,871
50,2.55,2.5,5,3,56,2,0,2702
50,1.55,2,3,2,55,2,0,1878
40,1.55,3,3,3,56,0,0,971
50,2.9995,2.5,7,3,59,1,0,2767
50,2.968,2.5,6,2,56,1,0,2702
50,1.08,3,2,1,79,0,0,896
14,0.385,3,2,1,55,2,0,1091
14,0.432,3,2,2,55,2,0,1091
38,1.146,3,1,1,55,0,0,797
40,2.48,2,4,2,56,0,0,3337
14,0.43,3,2,2,55,2,0,1091
50,2.787,2.5,4,3,55,2,0,2787
14,0.52,3,2,2,55,0,0,1231
14,0.43,3,2,1,36,2,0,1043
40,2.2764,2,3,1,79,0,0,1626
11,0.002,3,2,1,37,0,0,1087
40,2.1,2,3,0,80,0,0,1529
55,0.33,3,1,1,62,1,0,450
12,1.1235,3,2,0,80,0,0,1070
88,0.44,3,2,1,59,1,0,1150
67,0.55,3,2,2,83,1,0,1270
40,1.5,3,2,0,83,0,0,1387
19,0.61,2,2,1,59,1,0,1393
32,0.555,3,2,1,83,1,0,852
14,0.555,3,2,2,59,1,0,1073
19,0.435,1,2,1,83,1,0,719
40,4.5,2.5,2,2,83,1,0,3174
40,1.48,3,2,1,80,0,0,1011
79,0.78732,3,3,0,74,2,1,4026
40,0.98,3,1,1,83,0,0,603
40,4.3446,2,4,0,55,1,0,2228
3,5.9,2.5,5,7,55,1,0,7128
3,4.5,2.5,4,2,55,2,0,3541
42,0.41,3,2,1,36,1,0,1121
51,2.25,3,8,0,73,2,1,3498
51,4.05,3,8,0,44,2,1,6996
50,0.92,3,2,1,85,1,0,1008
19,0.27,3,2,0,36,3,0,780
49,1.38,3,2,0,55,0,0,1356
14,0.529,3,2,1,56,1,0,1200
23,7,3,6,3,74,1,1,4025
67,0.429,3,2,2,55,2,0,1021
58,0.26,3,2,1,64,1,0,850
32,0.258,3,1,0,64,0,0,580
32,0.42,3,2,1,55,1,0,1302
32,0.358,3,2,1,36,1,0,1088
76,0.51,3,2,1,79,1,0,719
32,0.53,3,2,1,79,0,0,645
37,0.48,7,3,0,36,2,0,1400
9,0.5,3,2,1,55,1,0,900
51,1.7,2,2,0,73,2,1,4800
20,2.6,2,4,0,56,0,0,3206
2,9.9,3,13,4,44,2,1,10000
20,2.3,1.5,3,0,55,2,0,2389
40,1.26,3,2,0,79,0,0,872
40,2.2,2.5,4,1,79,0,0,1549
40,1.85,3,2,5,79,0,0,1259
40,5,3,7,5,79,2,0,6133
40,0.845,1,1,1,79,1,0,650
40,4.8,2.5,5,2,79,1,0,3034
40,9.28,3,6,0,79,1,0,5770
14,0.41,3,2,1,36,3,0,952
64,0.295,3,2,0,37,2,0,838
58,0.35,3,2,1,88,2,0,1073
50,0.005,2,2,2,55,0,0,1574
32,1.5,3,2,0,79,0,0,1200
14,0.69,3,2,0,55,0,0,1100
2,0.95,3,2,1,79,0,0,888
2,0.69,3,1,1,79,0,0,533
50,2.73,2.5,7,3,55,1,0,3034
2,0.52,3,1,0,85,0,0,533
50,0.95,3,2,1,55,0,0,1390
17,1.6,2,3,1,55,2,0,2100
82,2.4645,3,7,0,29,2,0,4402
47,0.22,3,2,0,67,2,0,876
47,0.4,3,2,2,59,1,0,1107
14,1.05,2.5,3,2,56,1,1,1513
50,1.6,2,3,2,55,1,0,2038
10,0.75,3,2,2,79,1,0,1227
10,0.74,3,2,1,79,1,0,1109
88,0.9,3,4,2,56,1,1,1518
20,0.655,2,2,0,55,0,1,1389
10,0.625,3,2,1,79,1,0,936
47,0.438,3,2,1,79,1,0,657
50,0.85,3,2,1,59,0,0,1280
37,0.0028,3,1,0,55,0,0,775
40,0.88,3,1,0,83,0,0,753
47,0.215,3,2,0,67,1,0,876
32,0.345,3,2,1,80,1,0,950
42,0.3,3,2,0,40,2,0,819
10,0.75,3,2,2,79,1,0,1227
10,0.435,3,2,1,56,1,0,1400
8,1.4308,2,4,2,55,0,0,1910
64,0.92,2,4,2,55,0,0,1381
32,0.667,3,2,2,55,1,0,1215
32,0.7,3,2,0,79,1,0,1112
51,3.8,3,7,3,45,1,1,4900
32,0.688,3,2,1,83,1,1,3627
50,1.68,2,3,0,55,1,0,1496
8,6.48,3,6,0,48,1,1,6560
8,6.5,3,7,0,48,0,1,6000
23,6.7,3,6,0,44,1,1,6000
50,6.5,3,8,0,44,2,1,6900
23,3.8,2.5,5,0,73,1,1,3800
50,4.9,2.5,5,0,73,1,1,3100
21,9,2.5,5,0,44,0,1,10635
23,8.5,3.5,6,0,44,1,1,6700
23,2.09125,3,2,2,79,0,0,1673
23,7.8,3,6,0,44,1,1,9000
50,8.5,3,7,0,44,1,1,7000
21,9,9,9,0,44,1,1,13552
19,0.41,1.5,2,1,55,0,0,1060
19,0.178,3,1,0,64,1,0,782
40,0.8165,3,2,0,59,2,0,1182
2,1.3,3,2,2,79,2,0,990
47,0.59,3,2,2,55,1,1,1313
19,0.45,3,2,1,55,2,0,1025
79,0.48,3,2,1,79,1,0,1007
79,0.58,2,3,2,79,2,0,1253
19,0.268,3,2,0,36,2,0,850
88,0.41,3,2,1,55,1,0,1210
67,0.22,3,1,0,36,3,0,653
67,0.25,3,1,1,36,2,0,600
2,0.45,3,1,0,79,2,0,423
31,1.26,3,4,0,48,2,0,2788
27,0.9,3,2,0,83,0,0,997
3,3.99,2.5,5,2,56,1,0,3628
3,2.24,2,4,2,56,1,0,2240
3,4.98,2.5,5,0,56,1,0,4306
3,4.55,2.5,5,0,56,1,0,3950
3,3.9,2.5,4,2,59,1,0,3554
3,7.15,2.5,5,0,56,1,0,7128
10,0.74,3,2,1,79,1,0,1109
10,0.625,3,2,1,79,1,0,936
64,0.6,3,2,2,56,0,0,1081
40,1.28,3,3,1,83,0,0,1475
38,0.9432,1,1,1,59,0,0,786
8,1.15,3,2,1,55,0,0,1570
8,0.768,3,1,1,79,0,0,784
42,0.828,3,3,2,12,1,1,1870
8,2.1,2,3,2,55,2,0,2150
72,3.35,3,7,2,74,2,1,4000
64,0.78,1.5,2,2,55,1,0,1273
67,0.45,2,2,1,59,0,0,1070
40,1.7298,3,2,1,80,0,0,1030
40,2.2896,1.5,2,1,80,0,0,1325
40,1.5696,1,2,1,80,0,0,890
40,1.4697,1,2,1,80,0,0,880
40,1.7073,3,2,1,80,0,0,1020
67,0.41,3,2,1,56,1,0,1070
50,2.2,2.5,4,3,55,1,0,2702
67,0.3,3,2,2,56,2,0,800
50,4.5,2.5,4,4,25,1,0,4450
50,4.5,2.5,4,4,55,1,0,4450
67,0.42,3,2,1,55,2,0,1272
71,0.45,3,2,1,56,1,0,1129
67,0.27,3,2,1,36,2,0,873
67,0.46,3,2,3,55,2,0,1333
67,0.51,3,2,1,55,1,0,1313
67,0.4,3,2,1,55,2,0,1207
67,0.5,3,2,2,55,1,0,1313
67,0.238,3,1,1,36,1,0,656
19,0.68,3,2,1,59,2,0,1093
50,1.45,2,4,2,55,1,0,3000
8,1.4,2,2,0,83,0,0,1610
40,1.1,1,1,0,83,0,0,635
40,1.6,3,2,1,79,0,0,1200
33,0.5,3,2,0,59,0,0,1100
82,1.21,2.5,3,2,55,0,0,1820
2,1.4763,2,4,2,56,0,1,2109
82,6,3.5,5,2,44,1,1,7200
40,1.75,1.5,4,2,55,0,0,2196
3,3.4629,3,3,3,55,1,0,4074
20,1.3,3,4,1,55,0,0,1895
40,2.15,2,4,1,79,0,1,2178
67,0.21,3,1,1,36,2,0,653
72,0.37,3,2,1,79,0,0,650
72,0.37,3,2,1,79,0,0,650
72,0.37,3,2,1,79,0,0,650
72,0.37,3,2,1,79,0,0,650
72,0.498,3,2,1,79,0,0,850
2,0.61,3,1,1,79,1,0,853
2,0.505,3,1,1,83,1,0,705
19,0.478,3,1,0,55,2,0,850
19,0.7,3,2,2,79,1,0,1125
65,0.55,3,1,1,55,0,0,670
32,0.348,2,2,0,36,3,0,988
70,5.7,6,7,0,44,2,1,5500
8,9,3,6,0,44,1,1,8070
8,7,3,6,0,44,1,1,10600
2,4.95,3,6,4,48,1,1,10980
64,0.325,3,2,1,55,1,0,877
19,0.413333,3,2,1,56,3,0,854
19,0.5,3,2,2,56,1,0,1050
